,SUV,pickup truck,sedan,hatchback,convertible,coupe,roadster,van,firetruck,garbagetruck,mailtruck,trailertruck
3929_WEST_ARTHINGTON_STREET,0,0,0,0,0,2,0,0,0,0,0,0
3929_WEST_FILLMORE_STREET,1,1,1,0,0,0,0,0,0,0,0,0
3929_WEST_GLADYS_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
3929_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3929_WEST_MAYPOLE_AVENUE,0,0,1,1,0,0,0,1,0,0,0,0
3929_WEST_POLK_STREET,0,0,1,0,0,1,0,1,0,0,0,0
3929_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,1,0,0,0,0,0
3930_WEST_ARTHINGTON_STREET,0,0,0,0,0,0,1,0,0,0,0,0
3930_WEST_CONGRESS_PARKWAY,1,0,0,0,0,0,0,0,0,0,0,0
3930_WEST_FILLMORE_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3930_WEST_GLADYS_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
3930_WEST_LEXINGTON_STREET,2,2,0,0,0,1,1,0,0,0,0,0
3930_WEST_MONROE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3930_WEST_POLK_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3931_WEST_ADAMS_STREET,1,0,0,0,0,1,0,0,0,0,0,0
3931_WEST_ARTHINGTON_STREET,0,0,0,0,0,0,1,0,0,0,0,0
3931_WEST_GRENSHAW_STREET,0,0,1,0,0,0,0,1,0,0,0,0
3931_WEST_LEXINGTON_STREET,0,0,0,1,0,1,0,0,0,0,0,0
3931_WEST_MADISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
3931_WEST_MAYPOLE_AVENUE,0,0,1,1,0,0,0,1,0,0,0,0
3931_WEST_MONROE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3931_WEST_VAN_BUREN_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3932_WEST_ARTHINGTON_STREET,0,0,2,0,0,0,0,0,0,0,0,0
3932_WEST_CONGRESS_PARKWAY,0,0,0,0,0,0,1,0,0,0,0,0
3932_WEST_FILLMORE_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3932_WEST_GLADYS_AVENUE,1,0,0,0,1,0,0,0,0,0,0,0
3932_WEST_VAN_BUREN_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3933_WEST_ADAMS_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3933_WEST_FLOURNOY_STREET,2,0,0,0,0,0,0,1,0,0,0,0
3933_WEST_GLADYS_AVENUE,1,0,0,0,1,0,0,0,0,0,0,0
3933_WEST_GRENSHAW_STREET,0,0,1,0,0,0,0,1,0,0,0,0
3933_WEST_LEXINGTON_STREET,0,0,0,1,0,1,0,0,0,0,0,0
3933_WEST_MADISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
3933_WEST_MAYPOLE_AVENUE,2,1,0,0,0,0,0,0,0,0,0,0
3933_WEST_VAN_BUREN_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3934_WEST_LAKE_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3934_WEST_LEXINGTON_STREET,0,0,0,1,0,1,0,0,0,0,0,0
3934_WEST_MONROE_STREET,0,0,0,0,0,1,0,0,0,0,0,0
3934_WEST_VAN_BUREN_STREET,2,0,0,0,1,0,0,0,0,0,0,0
3935_WEST_FILLMORE_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3935_WEST_GLADYS_AVENUE,1,0,0,0,1,0,0,0,0,0,0,0
3935_WEST_MADISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
3935_WEST_MAYPOLE_AVENUE,2,1,0,0,0,0,0,0,0,0,0,0
3935_WEST_MONROE_STREET,0,0,0,0,0,1,0,0,0,0,0,0
3935_WEST_ROOSEVELT_ROAD,1,0,1,0,0,0,0,1,0,0,0,0
3936_WEST_ARTHINGTON_STREET,3,0,0,0,0,0,0,0,0,0,0,0
3936_WEST_CONGRESS_PARKWAY,0,1,1,0,0,0,0,0,0,0,0,0
3936_WEST_FILLMORE_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3936_WEST_LAKE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3936_WEST_LEXINGTON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3936_WEST_MONROE_STREET,0,0,1,1,0,1,0,1,0,0,0,0
3936_WEST_VAN_BUREN_STREET,2,0,0,0,1,0,0,0,0,0,0,0
3937_WEST_FILLMORE_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3937_WEST_FLOURNOY_STREET,1,0,0,1,0,0,0,0,0,0,0,0
3937_WEST_GRENSHAW_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3937_WEST_LAKE_STREET,1,2,0,0,0,0,0,1,0,0,0,0
3937_WEST_LEXINGTON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3937_WEST_MADISON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3938_WEST_ARTHINGTON_STREET,3,0,0,0,0,0,0,0,0,0,0,0
3938_WEST_CONGRESS_PARKWAY,2,1,0,0,0,1,0,0,0,0,0,0
3938_WEST_GLADYS_AVENUE,0,0,2,1,0,0,0,0,0,0,0,0
3938_WEST_GRENSHAW_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3938_WEST_JACKSON_BOULEVARD,1,0,0,0,0,0,0,0,0,0,0,0
3938_WEST_LAKE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3938_WEST_LEXINGTON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3938_WEST_MAYPOLE_AVENUE,1,1,1,0,0,0,0,1,0,0,1,0
3938_WEST_POLK_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3938_WEST_VAN_BUREN_STREET,2,0,0,0,1,0,0,0,0,0,0,0
3939_WEST_ARTHINGTON_STREET,3,0,0,0,0,0,0,0,0,0,0,0
3939_WEST_FILLMORE_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3939_WEST_FLOURNOY_STREET,1,0,0,1,0,0,0,0,0,0,0,0
3939_WEST_GRENSHAW_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3939_WEST_LAKE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3939_WEST_LEXINGTON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3939_WEST_MADISON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3939_WEST_MONROE_STREET,0,0,1,1,0,1,0,1,0,0,0,0
3940_WEST_ARTHINGTON_STREET,3,0,0,0,0,0,0,0,0,0,0,0
3940_WEST_FILLMORE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3940_WEST_GLADYS_AVENUE,0,1,1,0,1,0,0,0,0,0,0,0
3940_WEST_LAKE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3940_WEST_MAYPOLE_AVENUE,0,1,0,1,0,0,0,0,1,0,0,0
3940_WEST_MONROE_STREET,0,0,1,0,0,0,0,1,0,0,0,0
3940_WEST_POLK_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3941_WEST_ARTHINGTON_STREET,3,0,0,0,0,0,0,0,0,0,0,0
3941_WEST_ERIE_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3941_WEST_FLOURNOY_STREET,1,0,0,0,0,1,0,0,0,0,0,0
3941_WEST_GLADYS_AVENUE,0,1,1,0,1,0,0,0,0,0,0,0
3941_WEST_GRENSHAW_STREET,1,0,0,1,0,0,0,0,0,0,0,0
3941_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3941_WEST_MONROE_STREET,1,0,1,0,0,0,0,1,0,0,0,0
3941_WEST_POLK_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3942_WEST_CONGRESS_PARKWAY,0,0,0,0,1,1,0,0,0,0,0,0
3942_WEST_FILLMORE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3942_WEST_LAKE_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3942_WEST_LEXINGTON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3942_WEST_MONROE_STREET,1,0,1,0,0,0,0,1,0,0,0,0
3942_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
3942_WEST_VAN_BUREN_STREET,1,0,0,0,0,2,0,0,0,0,0,0
3943_WEST_ARTHINGTON_STREET,0,2,1,0,0,0,0,0,0,0,0,0
3943_WEST_GLADYS_AVENUE,0,0,2,1,0,0,0,0,0,0,0,0
3943_WEST_LEXINGTON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
3943_WEST_MONROE_STREET,1,0,1,0,0,0,0,1,0,0,0,0
3943_WEST_POLK_STREET,1,0,0,1,0,0,0,1,0,0,0,0
3943_WEST_VAN_BUREN_STREET,1,0,0,0,0,2,0,0,0,0,0,0
3944_WEST_GLADYS_AVENUE,0,1,1,0,1,0,0,0,0,0,0,0
3944_WEST_JACKSON_BOULEVARD,1,1,0,0,0,0,0,0,0,0,0,0
3944_WEST_LAKE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3944_WEST_MADISON_STREET,0,0,1,0,0,0,1,0,0,0,0,0
3944_WEST_ONTARIO_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3944_WEST_VAN_BUREN_STREET,1,0,0,0,0,2,0,0,0,0,0,0
3945_WEST_LAKE_STREET,0,0,0,1,0,0,0,0,0,0,0,0
3945_WEST_MONROE_STREET,0,1,0,0,0,0,0,1,0,0,0,0
3945_WEST_POLK_STREET,1,0,0,1,0,0,0,0,0,0,0,0
3945_WEST_VAN_BUREN_STREET,1,0,0,0,0,2,0,0,0,0,0,0
3946_WEST_ARTHINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
3946_WEST_CONGRESS_PARKWAY,0,0,0,0,1,1,0,0,0,0,0,0
3946_WEST_LAKE_STREET,0,0,1,0,0,1,0,1,0,0,0,0
3946_WEST_LEXINGTON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3946_WEST_MADISON_STREET,1,0,1,1,0,1,0,0,0,0,0,0
3946_WEST_ONTARIO_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3946_WEST_POLK_STREET,1,0,0,1,0,0,0,0,0,0,0,0
3947_WEST_ARTHINGTON_STREET,0,2,1,0,0,0,0,0,0,0,0,0
3947_WEST_LAKE_STREET,0,0,2,0,0,0,0,0,0,0,0,0
3947_WEST_POLK_STREET,1,0,0,1,0,0,0,0,0,0,0,0
3948_WEST_ARTHINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
3948_WEST_CONGRESS_PARKWAY,0,0,0,0,1,1,0,0,0,0,0,0
3948_WEST_GRENSHAW_STREET,0,0,1,1,0,0,0,0,0,0,0,0
3948_WEST_MADISON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3948_WEST_MONROE_STREET,0,0,1,0,0,0,0,1,0,0,0,0
3948_WEST_POLK_STREET,1,0,0,1,0,0,0,0,0,0,0,0
3949_WEST_FILLMORE_STREET,1,1,0,0,0,0,0,0,0,0,0,0
3949_WEST_FLOURNOY_STREET,0,1,0,0,0,0,0,1,0,0,0,0
3949_WEST_GRENSHAW_STREET,0,0,1,1,0,0,0,0,0,0,0,0
3949_WEST_LAKE_STREET,1,0,2,0,0,0,0,0,0,0,0,0
3949_WEST_MADISON_STREET,0,0,1,0,0,1,0,0,0,0,0,0
3949_WEST_MONROE_STREET,1,0,0,0,0,0,0,0,0,0,1,0
3949_WEST_OHIO_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3950_WEST_POLK_STREET,1,0,1,1,0,1,0,0,0,0,0,0
3951_WEST_ARTHINGTON_STREET,0,0,2,0,0,0,0,0,0,0,0,0
3951_WEST_MADISON_STREET,0,0,1,0,0,1,0,0,0,0,0,0
3952_WEST_HARRISON_STREET,0,0,0,0,0,0,0,1,0,0,0,0
3952_WEST_MADISON_STREET,0,0,1,0,0,0,0,0,0,0,1,0
3952_WEST_MONROE_STREET,0,0,1,0,0,0,0,1,0,0,0,0
3952_WEST_OHIO_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3952_WEST_ONTARIO_STREET,0,0,0,0,0,1,0,1,0,0,0,0
3953_WEST_FLOURNOY_STREET,1,0,0,0,0,0,0,1,0,0,0,0
3953_WEST_GRENSHAW_STREET,0,1,1,0,0,1,0,0,0,0,0,0
3953_WEST_HARRISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
3953_WEST_LEXINGTON_STREET,1,0,0,0,0,2,0,0,0,0,0,0
3953_WEST_MADISON_STREET,0,0,1,0,0,1,0,0,0,0,0,0
3953_WEST_OHIO_STREET,0,0,1,0,0,0,0,0,0,0,0,0
3954_WEST_ONTARIO_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3955_WEST_HARRISON_STREET,2,0,0,0,0,0,0,1,0,0,0,0
3955_WEST_MADISON_STREET,0,0,1,0,0,1,0,0,0,0,0,0
3955_WEST_OHIO_STREET,2,0,0,0,0,0,0,0,0,0,0,0
3955_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
3956_WEST_ONTARIO_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3957_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3958_WEST_HURON_STREET,2,0,0,1,0,0,0,0,0,0,0,0
3959_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3959_WEST_ONTARIO_STREET,0,0,0,0,0,1,0,1,0,0,0,0
3961_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3961_WEST_ONTARIO_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3963_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3965_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3967_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
3969_WEST_MADISON_STREET,1,0,1,1,0,1,0,0,0,0,0,0
3971_WEST_MADISON_STREET,1,0,1,1,0,1,0,0,0,0,0,0
3973_WEST_MADISON_STREET,1,0,1,1,0,1,0,0,0,0,0,0
3975_WEST_MADISON_STREET,0,0,1,0,0,0,1,0,0,0,0,0
3977_WEST_MADISON_STREET,0,0,1,0,0,0,1,0,0,0,0,0
3979_WEST_MADISON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4000_WEST_WILCOX_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4001_WEST_JACKSON_BOULEVARD,0,0,1,0,0,0,0,1,0,0,0,0
4002_WEST_CARROLL_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4002_WEST_GRENSHAW_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4002_WEST_MAYPOLE_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4002_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
4003_WEST_ADAMS_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4007_WEST_POLK_STREET,1,0,0,0,0,1,0,0,0,0,0,0
4003_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
4004_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4004_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
4004_WEST_VAN_BUREN_STREET,0,0,2,0,0,0,0,0,0,0,0,0
4005_WEST_MONROE_STREET,0,0,3,0,0,0,0,0,0,0,0,0
4005_WEST_WASHINGTON_BOULEVARD,1,0,0,0,0,1,0,0,0,0,0,0
4006_WEST_ADAMS_STREET,0,0,0,1,0,0,0,1,0,0,0,0
4006_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4006_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
4007_WEST_ADAMS_STREET,0,0,0,1,0,0,0,1,0,0,0,0
4007_WEST_GLADYS_AVENUE,0,1,1,0,0,0,0,0,0,0,0,0
4007_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4007_WEST_WASHINGTON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4007_WEST_WILCOX_STREET,2,0,1,0,0,0,0,0,0,0,0,0
4008_WEST_CARROLL_AVENUE,0,0,1,0,0,1,0,0,0,0,0,0
4008_WEST_GRENSHAW_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4008_WEST_JACKSON_BOULEVARD,0,0,1,1,0,0,0,0,0,0,0,0
4008_WEST_MAYPOLE_AVENUE,1,1,0,0,0,0,0,0,0,0,0,0
4008_WEST_POLK_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4008_WEST_VAN_BUREN_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4008_WEST_WASHINGTON_BOULEVARD,0,0,0,0,0,2,0,0,0,0,0,0
4008_WEST_WILCOX_STREET,2,0,1,0,0,0,0,0,0,0,0,0
4009_WEST_ADAMS_STREET,0,0,1,1,0,0,0,0,0,0,0,0
4009_WEST_ARTHINGTON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4009_WEST_GLADYS_AVENUE,0,0,2,1,0,1,0,0,0,0,0,0
4009_WEST_JACKSON_BOULEVARD,0,0,1,1,0,0,0,0,0,0,0,0
4009_WEST_LEXINGTON_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4009_WEST_POLK_STREET,1,0,0,0,0,0,0,0,0,0,0,0
400_NORTH_SAINT_LOUIS_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
400_NORTH_TRUMBULL_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
400_SOUTH_KILBOURN_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4010_WEST_ARTHINGTON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4010_WEST_CARROLL_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4010_WEST_GLADYS_AVENUE,0,0,1,1,0,0,0,0,0,0,0,0
4010_WEST_JACKSON_BOULEVARD,0,0,1,1,0,0,0,0,0,0,0,0
4010_WEST_POLK_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4010_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
4010_WEST_WASHINGTON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4011_WEST_ADAMS_STREET,0,0,1,1,0,0,0,0,0,0,0,0
4011_WEST_ARTHINGTON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4011_WEST_GLADYS_AVENUE,0,0,1,1,0,0,0,0,0,0,0,0
4011_WEST_JACKSON_BOULEVARD,0,0,1,1,0,0,0,0,0,0,0,0
4011_WEST_LEXINGTON_STREET,0,0,0,1,0,0,0,0,0,0,0,0
4011_WEST_MADISON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4011_WEST_POLK_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4011_WEST_WASHINGTON_BOULEVARD,0,0,0,0,0,2,0,0,0,0,0,0
4011_WEST_WILCOX_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4012_WEST_CARROLL_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4012_WEST_GLADYS_AVENUE,0,0,1,1,0,0,0,0,0,0,0,0
4012_WEST_GRENSHAW_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4012_WEST_JACKSON_BOULEVARD,0,0,1,1,0,0,0,0,0,0,0,0
4012_WEST_ROOSEVELT_ROAD,0,0,1,0,0,0,0,0,0,0,0,0
4013_WEST_5TH_AVENUE,0,0,1,1,0,0,0,0,0,0,0,0
4013_WEST_ADAMS_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4013_WEST_ARTHINGTON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4013_WEST_CARROLL_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4013_WEST_MADISON_STREET,1,0,1,0,0,0,0,1,0,0,0,0
4013_WEST_POLK_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4013_WEST_WILCOX_STREET,0,0,2,1,0,1,1,0,0,0,0,0
4014_WEST_GRENSHAW_STREET,0,0,2,0,0,0,0,0,0,0,0,0
4014_WEST_POLK_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4014_WEST_WASHINGTON_BOULEVARD,0,0,0,0,0,0,0,2,0,0,0,0
4014_WEST_WILCOX_STREET,0,0,2,1,0,1,1,0,0,0,0,0
4015_WEST_ARTHINGTON_STREET,1,0,0,0,0,1,1,0,0,0,0,0
4015_WEST_CARROLL_AVENUE,2,0,0,1,0,0,0,0,0,0,0,0
4015_WEST_HARRISON_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4015_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4015_WEST_LEXINGTON_STREET,2,1,0,0,0,0,0,0,0,0,0,0
4015_WEST_VAN_BUREN_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4015_WEST_WILCOX_STREET,0,0,2,1,0,1,1,0,0,0,0,0
4016_WEST_CARROLL_AVENUE,0,0,0,2,0,0,0,0,0,0,0,0
4016_WEST_GRENSHAW_STREET,0,0,2,0,0,0,0,0,0,0,0,0
4016_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4016_WEST_MADISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4016_WEST_MONROE_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4016_WEST_ROOSEVELT_ROAD,2,0,0,0,0,0,0,0,0,0,0,0
4016_WEST_VAN_BUREN_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4016_WEST_WASHINGTON_BOULEVARD,0,0,0,0,0,0,0,1,0,0,0,0
4016_WEST_WILCOX_STREET,0,0,2,1,0,1,1,0,0,0,0,0
4017_WEST_CARROLL_AVENUE,2,0,0,1,0,0,0,0,0,0,0,0
4017_WEST_MADISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4017_WEST_MONROE_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4017_WEST_POLK_STREET,1,0,0,0,1,0,0,0,0,0,0,0
4017_WEST_VAN_BUREN_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4018_WEST_ARTHINGTON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4018_WEST_CARROLL_AVENUE,2,0,0,1,0,0,0,0,0,0,0,0
4018_WEST_JACKSON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4018_WEST_MADISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4018_WEST_MONROE_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4018_WEST_POLK_STREET,1,0,0,1,0,1,0,0,0,0,0,0
4018_WEST_ROOSEVELT_ROAD,2,0,0,0,0,0,0,0,0,0,0,0
4018_WEST_WASHINGTON_BOULEVARD,0,0,2,0,0,0,0,0,0,0,0,0
4019_WEST_ADAMS_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4019_WEST_ARTHINGTON_STREET,1,0,0,0,0,1,1,0,0,0,0,0
4019_WEST_CARROLL_AVENUE,2,0,0,1,0,0,0,0,0,0,0,0
4019_WEST_GLADYS_AVENUE,1,0,0,0,0,0,1,0,0,0,0,0
4019_WEST_HARRISON_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4019_WEST_MADISON_STREET,2,0,2,0,0,0,0,0,0,0,0,0
4019_WEST_MONROE_STREET,0,0,1,1,0,0,0,0,0,0,0,0
4019_WEST_POLK_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4019_WEST_WILCOX_STREET,0,0,0,0,0,1,0,0,0,0,0,0
401_NORTH_SAINT_LOUIS_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
401_NORTH_TRUMBULL_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4020_WEST_CARROLL_AVENUE,1,0,0,0,0,0,1,0,0,0,0,0
4020_WEST_GLADYS_AVENUE,2,1,0,0,0,0,1,0,0,0,0,0
4020_WEST_JACKSON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4020_WEST_LAKE_STREET,1,0,0,0,1,0,0,0,0,0,0,0
4020_WEST_MADISON_STREET,2,0,2,0,0,0,0,0,0,0,0,0
4020_WEST_POLK_STREET,1,0,0,1,0,1,0,0,0,0,0,0
4020_WEST_ROOSEVELT_ROAD,2,0,0,0,0,0,0,0,0,0,0,0
4020_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4021_WEST_ADAMS_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4021_WEST_ARTHINGTON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4021_WEST_CARROLL_AVENUE,1,0,0,0,0,0,1,0,0,0,0,0
4021_WEST_GLADYS_AVENUE,2,1,0,0,0,0,1,0,0,0,0,0
4021_WEST_HARRISON_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4021_WEST_POLK_STREET,1,0,0,1,0,1,0,0,0,0,0,0
4021_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4022_WEST_5TH_AVENUE,0,0,0,0,0,0,0,1,0,0,0,0
4022_WEST_ADAMS_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4022_WEST_ARTHINGTON_STREET,1,0,2,0,0,0,0,0,0,0,0,0
4022_WEST_CARROLL_AVENUE,1,0,1,0,0,0,1,0,0,0,0,0
4022_WEST_LEXINGTON_STREET,0,1,0,0,0,1,0,0,0,0,0,0
4022_WEST_ROOSEVELT_ROAD,1,0,1,0,0,1,0,0,0,1,0,0
4022_WEST_VAN_BUREN_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4023_WEST_5TH_AVENUE,1,0,0,0,0,1,0,0,0,0,0,0
4023_WEST_ADAMS_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4023_WEST_ARTHINGTON_STREET,1,0,2,0,0,0,0,0,0,0,0,0
4023_WEST_CARROLL_AVENUE,1,0,1,0,0,0,1,0,0,0,0,0
4023_WEST_GLADYS_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4023_WEST_HARRISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4023_WEST_JACKSON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4023_WEST_VAN_BUREN_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4023_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4024_WEST_ARTHINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4024_WEST_GLADYS_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4024_WEST_POLK_STREET,0,0,0,1,0,0,0,0,0,0,0,0
4024_WEST_ROOSEVELT_ROAD,1,0,1,0,0,1,0,0,0,1,0,0
4024_WEST_WASHINGTON_BOULEVARD,0,0,2,0,0,0,0,0,0,0,0,0
4024_WEST_WILCOX_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4025_WEST_5TH_AVENUE,1,0,0,0,0,1,0,0,0,0,0,0
4025_WEST_HARRISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4025_WEST_WILCOX_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4026_WEST_ADAMS_STREET,0,0,1,0,0,1,0,0,0,0,0,0
4026_WEST_CARROLL_AVENUE,1,0,1,0,0,0,1,0,0,0,0,0
4026_WEST_GLADYS_AVENUE,1,0,0,0,0,0,1,0,0,0,0,0
4026_WEST_MONROE_STREET,4,0,0,0,0,0,0,0,0,0,0,0
4026_WEST_ROOSEVELT_ROAD,0,0,0,0,0,0,1,0,0,0,0,0
4026_WEST_WASHINGTON_BOULEVARD,0,0,2,0,0,0,0,0,0,0,0,0
